id,ip,country,city,latitude,longitude
73444082,125.63.25.56,AU,Perth,-31.9558933,115.8605855
74880214,106.68.239.118,AU,Rockingham,-32.2851899,115.7426524
73527986,130.95.254.129,AU,Claremont,-31.980291,115.7839988
73527986,130.95.254.129,AU,Claremont,-31.980291,115.7839988
74244367,194.223.91.68,AU,Sydney,-33.8698439,151.2082848
74973793,130.95.254.208,AU,Claremont,-31.980291,115.7839988
75161524,101.118.143.164,AU,North Sydney,-33.8354519,151.2083011
74907196,106.68.240.229,AU,Perth,-31.9558933,115.8605855
74875190,118.102.69.185,AU,Perth,-31.9558933,115.8605855
74875190,118.102.69.185,AU,Perth,-31.9558933,115.8605855
74907196,106.68.240.229,AU,Perth,-31.9558933,115.8605855
74875190,118.102.69.185,AU,Perth,-31.9558933,115.8605855
75364588,125.63.25.57,AU,Perth,-31.9558933,115.8605855
75364588,125.63.25.57,AU,Perth,-31.9558933,115.8605855
75252477,203.206.250.171,AU,Melbourne,-37.8142454,144.9631732
75252477,203.206.250.171,AU,Melbourne,-37.8142454,144.9631732
74449623,130.95.254.144,AU,Claremont,-31.980291,115.7839988
74449623,130.95.254.144,AU,Claremont,-31.980291,115.7839988
74449623,130.95.254.144,AU,Claremont,-31.980291,115.7839988
74449623,130.95.254.144,AU,Claremont,-31.980291,115.7839988
75120500,60.242.2.219,AU,Melbourne,-37.8142454,144.9631732
75120500,60.242.2.219,AU,Melbourne,-37.8142454,144.9631732
73403004,130.95.254.42,AU,Claremont,-31.980291,115.7839988
73403004,130.95.254.42,AU,Claremont,-31.980291,115.7839988
73403004,130.95.254.42,AU,Claremont,-31.980291,115.7839988
74114660,130.95.254.161,AU,Claremont,-31.980291,115.7839988
74444546,124.187.150.62,AU,Perth,-31.9558933,115.8605855
72420721,118.209.192.166,AU,Melbourne,-37.8142454,144.9631732
72420721,118.209.192.166,AU,Melbourne,-37.8142454,144.9631732
74686335,101.185.203.203,AU,Perth,-31.9558933,115.8605855
74601838,124.189.164.45,AU,Perth,-31.9558933,115.8605855
74693884,130.95.254.136,AU,Claremont,-31.980291,115.7839988
73383361,194.223.95.251,AU,Sydney,-33.8698439,151.2082848
73383361,194.223.95.251,AU,Sydney,-33.8698439,151.2082848
75312665,106.68.49.236,AU,Sydney,-33.8698439,151.2082848
75312665,106.68.49.236,AU,Sydney,-33.8698439,151.2082848
75312665,106.68.49.236,AU,Sydney,-33.8698439,151.2082848
74488383,110.146.148.28,AU,Perth,-31.9558933,115.8605855
74948302,122.151.113.137,AU,North Sydney,-33.8354519,151.2083011
74948302,122.151.113.137,AU,North Sydney,-33.8354519,151.2083011
75447226,1.146.133.62,AU,Perth,-31.9558933,115.8605855
74469414,101.118.172.19,AU,North Sydney,-33.8354519,151.2083011
74217674,180.150.80.213,AU,Bedfordale,-32.179239,116.0652304
74217674,180.150.80.213,AU,Bedfordale,-32.179239,116.0652304
74823274,110.174.36.172,AU,Melbourne,-37.8142454,144.9631732
74675050,220.245.253.51,AU,Perth,-31.9558933,115.8605855
74901186,49.194.59.77,AU,Perth,-31.9558933,115.8605855
74901186,49.194.59.77,AU,Perth,-31.9558933,115.8605855
74181583,49.196.72.241,AU,Claremont,-31.980291,115.7839988
74181583,49.196.72.241,AU,Claremont,-31.980291,115.7839988
74774176,49.196.84.118,AU,Cowaramup,-33.8512674,115.1029727
74575625,130.95.254.186,AU,Claremont,-31.980291,115.7839988
74575625,130.95.254.186,AU,Claremont,-31.980291,115.7839988
72499991,130.95.40.100,AU,Crawley,-31.9746305,115.8175988
74555931,130.95.254.121,AU,Claremont,-31.980291,115.7839988
74555931,130.95.254.121,AU,Claremont,-31.980291,115.7839988
74771413,130.95.254.2,AU,Claremont,-31.980291,115.7839988
74985655,125.63.25.42,AU,Perth,-31.9558933,115.8605855
75123552,130.95.254.144,AU,Claremont,-31.980291,115.7839988
75465573,130.95.254.147,AU,Claremont,-31.980291,115.7839988
74556534,58.7.184.243,AU,Perth,-31.9558933,115.8605855
74556534,58.7.184.243,AU,Perth,-31.9558933,115.8605855
74757271,130.95.254.141,AU,Claremont,-31.980291,115.7839988
75262833,125.63.29.78,AU,Perth,-31.9558933,115.8605855
75359074,130.95.40.100,AU,Crawley,-31.9746305,115.8175988
75359074,130.95.40.100,AU,Crawley,-31.9746305,115.8175988
75359074,130.95.40.100,AU,Crawley,-31.9746305,115.8175988
75359074,130.95.40.100,AU,Crawley,-31.9746305,115.8175988
74786225,203.220.202.57,AU,Perth,-31.9558933,115.8605855
74667049,123.243.174.102,AU,Trigg,-31.875679,115.755874
74667049,123.243.174.102,AU,Trigg,-31.875679,115.755874
74761105,130.95.254.105,AU,Claremont,-31.980291,115.7839988
74761105,130.95.254.105,AU,Claremont,-31.980291,115.7839988
74761105,130.95.254.105,AU,Claremont,-31.980291,115.7839988
74761105,130.95.254.105,AU,Claremont,-31.980291,115.7839988
74760313,58.171.55.222,AU,Perth,-31.9558933,115.8605855
74760313,58.171.55.222,AU,Perth,-31.9558933,115.8605855
73562802,130.95.254.3,AU,Claremont,-31.980291,115.7839988
75455933,130.95.254.213,AU,Claremont,-31.980291,115.7839988
73256203,130.95.254.26,AU,Claremont,-31.980291,115.7839988
75279318,130.95.254.115,AU,Claremont,-31.980291,115.7839988
74766992,130.95.254.47,AU,Claremont,-31.980291,115.7839988
74766992,130.95.254.47,AU,Claremont,-31.980291,115.7839988
74766992,130.95.254.47,AU,Claremont,-31.980291,115.7839988
74766992,130.95.254.47,AU,Claremont,-31.980291,115.7839988
74766992,130.95.254.47,AU,Claremont,-31.980291,115.7839988
74766992,130.95.254.47,AU,Claremont,-31.980291,115.7839988
73697260,125.63.29.49,AU,Perth,-31.9558933,115.8605855
74600657,49.196.169.138,AU,Joondalup,-31.77955,115.76474475668536
74600657,49.196.169.138,AU,Joondalup,-31.77955,115.76474475668536
74509421,49.192.22.225,AU,Perth,-31.9558933,115.8605855
75361991,101.189.31.34,AU,Perth,-31.9558933,115.8605855
75361991,101.189.31.34,AU,Perth,-31.9558933,115.8605855
70621853,101.185.203.81,AU,Perth,-31.9558933,115.8605855
74556534,49.196.200.189,AU,Perth,-31.9558933,115.8605855
74670516,130.95.254.43,AU,Claremont,-31.980291,115.7839988
74670516,130.95.254.43,AU,Claremont,-31.980291,115.7839988
74670516,130.95.254.43,AU,Claremont,-31.980291,115.7839988
74670516,130.95.254.43,AU,Claremont,-31.980291,115.7839988
74766769,130.95.254.75,AU,Claremont,-31.980291,115.7839988
74899387,60.225.2.241,AU,Perth,-31.9558933,115.8605855
74740905,130.95.254.101,AU,Claremont,-31.980291,115.7839988
74791921,130.95.254.8,AU,Claremont,-31.980291,115.7839988
74791921,130.95.254.8,AU,Claremont,-31.980291,115.7839988
75277402,124.189.183.162,AU,Claremont,-31.980291,115.7839988
74831573,49.194.78.165,AU,Perth,-31.9558933,115.8605855
75247293,49.183.67.88,AU,Beaumont,-34.9499756,138.6593163
74657243,130.95.254.80,AU,Claremont,-31.980291,115.7839988
74349316,180.150.81.235,AU,Leinster,-27.9141349,120.6977266
74349316,180.150.81.235,AU,Leinster,-27.9141349,120.6977266
72494744,159.196.133.234,AU,East Fremantle,-32.035363000000004,115.76878040412583
72494744,159.196.133.234,AU,East Fremantle,-32.035363000000004,115.76878040412583
75279914,203.217.65.182,AU,Melbourne,-37.8142454,144.9631732
75279914,203.217.65.182,AU,Melbourne,-37.8142454,144.9631732
74744664,27.33.59.209,AU,Perth,-31.9558933,115.8605855
74944971,110.146.146.208,AU,Perth,-31.9558933,115.8605855
74674629,134.7.244.28,AU,Bentley,-32.0084461,115.9065455
74674629,134.7.244.28,AU,Bentley,-32.0084461,115.9065455
74674629,134.7.244.28,AU,Bentley,-32.0084461,115.9065455
75184929,49.192.209.162,AU,Burswood,-31.9602196,115.8962701
75184929,49.192.209.162,AU,Burswood,-31.9602196,115.8962701
74849967,101.185.154.155,AU,Perth,-31.9558933,115.8605855
75124509,58.175.90.20,AU,Perth,-31.9558933,115.8605855
75124509,58.175.90.20,AU,Perth,-31.9558933,115.8605855
75124509,58.175.90.20,AU,Perth,-31.9558933,115.8605855
74598004,125.63.25.232,AU,Perth,-31.9558933,115.8605855
74304674,1.126.104.231,AU,Perth,-31.9558933,115.8605855
74352016,101.189.34.186,AU,Perth,-31.9558933,115.8605855
74231993,49.192.120.40,AU,Perth,-31.9558933,115.8605855
74858058,130.95.238.146,AU,Crawley,-31.9746305,115.8175988
74858058,130.95.238.146,AU,Crawley,-31.9746305,115.8175988
74488132,1.159.146.183,AU,Perth,-31.9558933,115.8605855
74603364,120.149.3.137,AU,Perth,-31.9558933,115.8605855
74603364,120.149.3.137,AU,Perth,-31.9558933,115.8605855
75200859,130.95.40.72,AU,Crawley,-31.9746305,115.8175988
75108979,130.95.254.199,AU,Claremont,-31.980291,115.7839988
75108979,130.95.254.199,AU,Claremont,-31.980291,115.7839988
74695017,58.169.12.83,AU,Perth,-31.9558933,115.8605855
74695017,58.169.12.83,AU,Perth,-31.9558933,115.8605855
73491876,125.63.25.233,AU,Perth,-31.9558933,115.8605855
73491876,125.63.25.233,AU,Perth,-31.9558933,115.8605855
74684410,130.95.254.194,AU,Claremont,-31.980291,115.7839988
69888038,120.149.54.173,AU,Perth,-31.9558933,115.8605855
74681647,106.69.43.100,AU,North Dandalup,-32.5172772,115.9671541
74681647,106.69.43.100,AU,North Dandalup,-32.5172772,115.9671541
74417394,120.16.58.27,AU,Perth,-31.9558933,115.8605855
70715836,122.148.254.38,AU,Perth,-31.9558933,115.8605855
74767077,49.194.218.154,AU,Perth,-31.9558933,115.8605855
73738674,130.95.254.216,AU,Claremont,-31.980291,115.7839988
75400908,130.95.254.120,AU,Claremont,-31.980291,115.7839988
73738674,130.95.254.216,AU,Claremont,-31.980291,115.7839988
75355444,130.95.254.198,AU,Claremont,-31.980291,115.7839988
73068670,130.95.254.19,AU,Claremont,-31.980291,115.7839988
73068670,130.95.254.19,AU,Claremont,-31.980291,115.7839988
74925383,121.200.42.221,AU,Mullaloo,-31.7778558,115.7467741
74845351,49.196.224.101,AU,Perth,-31.9558933,115.8605855
74768091,130.95.254.137,AU,Claremont,-31.980291,115.7839988
74763950,130.95.254.198,AU,Claremont,-31.980291,115.7839988
74763950,130.95.254.198,AU,Claremont,-31.980291,115.7839988
74639693,130.95.254.238,AU,Claremont,-31.980291,115.7839988
74639693,130.95.254.238,AU,Claremont,-31.980291,115.7839988
74639693,130.95.254.238,AU,Claremont,-31.980291,115.7839988
74510687,218.214.106.227,AU,Perth,-31.9558933,115.8605855
74306285,125.63.29.226,AU,Perth,-31.9558933,115.8605855
75242102,101.175.156.107,AU,Perth,-31.9558933,115.8605855
74217674,125.63.25.72,AU,Perth,-31.9558933,115.8605855
74217674,125.63.25.72,AU,Perth,-31.9558933,115.8605855
74632848,124.187.149.12,AU,Perth,-31.9558933,115.8605855
74632848,124.187.149.12,AU,Perth,-31.9558933,115.8605855
75059857,220.235.84.102,AU,Burswood,-31.9602196,115.8962701
75059857,220.235.84.102,AU,Burswood,-31.9602196,115.8962701
74721738,125.63.25.45,AU,Perth,-31.9558933,115.8605855
74721738,125.63.25.45,AU,Perth,-31.9558933,115.8605855
74740170,203.59.178.191,AU,Iluka,-31.7362652,115.7312093
74740170,203.59.178.191,AU,Iluka,-31.7362652,115.7312093
75360474,49.196.182.14,AU,Perth,-31.9558933,115.8605855
74858897,125.63.29.212,AU,Perth,-31.9558933,115.8605855
74858897,125.63.29.212,AU,Perth,-31.9558933,115.8605855
75360474,49.196.182.14,AU,Perth,-31.9558933,115.8605855
75372227,58.169.51.190,AU,Perth,-31.9558933,115.8605855
75383114,203.219.234.206,AU,Bentley,-32.0084461,115.9065455
74703417,130.95.40.101,AU,Crawley,-31.9746305,115.8175988
75361655,49.185.75.195,AU,Melbourne,-37.8142454,144.9631732
74849715,106.68.210.72,AU,Melbourne,-37.8142454,144.9631732
74849715,106.68.210.72,AU,Melbourne,-37.8142454,144.9631732
72173041,130.95.254.212,AU,Claremont,-31.980291,115.7839988
75390920,60.225.12.13,AU,Perth,-31.9558933,115.8605855
74823638,139.218.125.54,AU,Perth,-31.9558933,115.8605855
73081939,125.63.29.60,AU,Perth,-31.9558933,115.8605855
73081939,125.63.29.60,AU,Perth,-31.9558933,115.8605855
73374814,130.95.254.102,AU,Claremont,-31.980291,115.7839988
73374814,130.95.254.102,AU,Claremont,-31.980291,115.7839988
74599074,130.95.254.57,AU,Claremont,-31.980291,115.7839988
74762502,130.95.254.28,AU,Claremont,-31.980291,115.7839988
74599074,130.95.254.57,AU,Claremont,-31.980291,115.7839988
66904391,185.255.130.80,US,Dallas,32.7762719,-96.7968559
74985655,125.63.29.197,AU,Perth,-31.9558933,115.8605855
74651855,130.95.254.161,AU,Claremont,-31.980291,115.7839988
74651855,130.95.254.161,AU,Claremont,-31.980291,115.7839988
74651855,130.95.254.161,AU,Claremont,-31.980291,115.7839988
74651855,130.95.254.161,AU,Claremont,-31.980291,115.7839988
74651855,130.95.254.161,AU,Claremont,-31.980291,115.7839988
73352425,130.95.254.234,AU,Claremont,-31.980291,115.7839988
73352425,130.95.254.234,AU,Claremont,-31.980291,115.7839988
74854108,220.240.140.46,AU,Melbourne,-37.8142454,144.9631732
74854108,220.240.140.46,AU,Melbourne,-37.8142454,144.9631732
72126770,61.69.143.199,AU,Forest Lodge,-33.8805556,151.1783333
72126770,61.69.143.199,AU,Forest Lodge,-33.8805556,151.1783333
74506966,130.95.254.147,AU,Claremont,-31.980291,115.7839988
72153357,149.167.161.119,AU,Perth,-31.9558933,115.8605855
75447226,130.95.188.149,AU,Crawley,-31.9746305,115.8175988
72425551,180.150.82.15,AU,Leinster,-27.9141349,120.6977266
75060284,27.96.195.160,AU,Margaret River,-33.9531776,115.0769369
75060284,27.96.195.160,AU,Margaret River,-33.9531776,115.0769369
74499810,220.244.185.68,AU,Melbourne,-37.8142454,144.9631732
74523404,130.95.254.85,AU,Claremont,-31.980291,115.7839988
74523404,130.95.254.85,AU,Claremont,-31.980291,115.7839988
74499810,220.244.185.68,AU,Melbourne,-37.8142454,144.9631732
74491482,130.95.254.99,AU,Claremont,-31.980291,115.7839988
75161747,14.202.196.224,AU,Melbourne,-37.8142454,144.9631732
74639675,60.228.181.108,AU,Sydney,-33.8698439,151.2082848
74639675,60.228.181.108,AU,Sydney,-33.8698439,151.2082848
75278128,211.26.35.239,AU,East Fremantle,-32.035363000000004,115.76878040412583
75278128,211.26.35.239,AU,East Fremantle,-32.035363000000004,115.76878040412583
75278128,211.26.35.239,AU,East Fremantle,-32.035363000000004,115.76878040412583
74363430,125.63.29.55,AU,Perth,-31.9558933,115.8605855
73533402,130.95.254.158,AU,Claremont,-31.980291,115.7839988
74363430,125.63.29.55,AU,Perth,-31.9558933,115.8605855
74902747,49.192.105.165,AU,Perth,-31.9558933,115.8605855
74902747,49.192.105.165,AU,Perth,-31.9558933,115.8605855
66406252,220.240.140.124,AU,Melbourne,-37.8142454,144.9631732
75128547,14.202.241.146,AU,Melbourne,-37.8142454,144.9631732
75128547,14.202.241.146,AU,Melbourne,-37.8142454,144.9631732
74848246,120.16.119.45,AU,Bentley,-32.0084461,115.9065455
74338030,130.95.254.212,AU,Claremont,-31.980291,115.7839988
74604127,49.194.226.122,AU,Perth,-31.9558933,115.8605855
74679235,58.160.90.64,AU,Perth,-31.9558933,115.8605855
74679235,58.160.90.64,AU,Perth,-31.9558933,115.8605855
74692932,1.146.181.77,AU,Perth,-31.9558933,115.8605855
74566874,130.95.254.43,AU,Claremont,-31.980291,115.7839988
74740710,130.95.40.98,AU,Crawley,-31.9746305,115.8175988
74396456,130.95.254.117,AU,Claremont,-31.980291,115.7839988
74740710,130.95.40.98,AU,Crawley,-31.9746305,115.8175988
74943397,60.225.14.87,AU,Perth,-31.9558933,115.8605855
74943397,60.225.14.87,AU,Perth,-31.9558933,115.8605855
73609265,130.95.254.102,AU,Claremont,-31.980291,115.7839988
73609265,130.95.254.102,AU,Claremont,-31.980291,115.7839988
75086048,130.95.254.19,AU,Claremont,-31.980291,115.7839988
74636123,203.59.41.11,AU,Perth,-31.9558933,115.8605855
72508243,130.95.254.71,AU,Claremont,-31.980291,115.7839988
74944217,115.64.205.135,AU,Melbourne,-37.8142454,144.9631732
74944217,115.64.205.135,AU,Melbourne,-37.8142454,144.9631732
73364913,130.95.254.36,AU,Claremont,-31.980291,115.7839988
73333736,130.95.254.216,AU,Claremont,-31.980291,115.7839988
73364913,130.95.254.36,AU,Claremont,-31.980291,115.7839988
71294334,130.95.40.98,AU,Crawley,-31.9746305,115.8175988
75200133,130.95.254.149,AU,Claremont,-31.980291,115.7839988
71294334,130.95.40.98,AU,Crawley,-31.9746305,115.8175988
72939515,61.68.196.108,AU,Melbourne,-37.8142454,144.9631732
74782670,115.70.254.194,AU,Perth,-31.9558933,115.8605855
74231908,125.63.29.158,AU,Perth,-31.9558933,115.8605855
73067734,1.146.169.81,AU,Perth,-31.9558933,115.8605855
74666854,101.118.226.167,AU,North Sydney,-33.8354519,151.2083011
74229889,130.95.254.146,AU,Claremont,-31.980291,115.7839988
73609265,101.187.152.73,AU,Perth,-31.9558933,115.8605855
74231434,120.16.229.50,AU,Bennett Springs,-31.8580515,115.9422606
73147635,110.146.164.176,AU,Perth,-31.9558933,115.8605855
75269986,159.196.133.232,AU,East Fremantle,-32.035363000000004,115.76878040412583
74484383,106.69.9.104,AU,Perth,-31.9558933,115.8605855
74766713,130.95.254.237,AU,Claremont,-31.980291,115.7839988
74964888,49.194.116.55,AU,Perth,-31.9558933,115.8605855
73548462,220.244.209.124,AU,Perth,-31.9558933,115.8605855
74570708,180.150.83.31,AU,Leinster,-27.9141349,120.6977266
74570708,180.150.83.31,AU,Leinster,-27.9141349,120.6977266
72475455,49.194.40.230,AU,Perth,-31.9558933,115.8605855
75314646,121.44.72.139,AU,Perth,-31.9558933,115.8605855
75328261,147.69.122.24,AU,Perth,-31.9558933,115.8605855
74346301,1.127.107.214,AU,Perth,-31.9558933,115.8605855
75269986,159.196.133.232,AU,East Fremantle,-32.035363000000004,115.76878040412583
74802207,1.159.223.159,AU,Perth,-31.9558933,115.8605855
74812017,106.69.178.151,AU,Burswood,-31.9602196,115.8962701
72475455,49.194.40.230,AU,Perth,-31.9558933,115.8605855
74419897,125.63.25.161,AU,Perth,-31.9558933,115.8605855
75281004,1.159.173.73,AU,Perth,-31.9558933,115.8605855
75281004,1.159.173.73,AU,Perth,-31.9558933,115.8605855
74894002,130.95.254.172,AU,Claremont,-31.980291,115.7839988
74732707,106.69.44.123,AU,Perth,-31.9558933,115.8605855
74552888,101.189.4.187,AU,Perth,-31.9558933,115.8605855
74552888,101.189.4.187,AU,Perth,-31.9558933,115.8605855
74485563,110.141.231.204,AU,Augusta,-34.3156059,115.1605864
74669307,86.48.13.112,JP,Shibuya,35.6645956,139.6987107
74607976,124.170.42.21,AU,Perth,-31.9558933,115.8605855
74607976,124.170.42.21,AU,Perth,-31.9558933,115.8605855
74611754,139.218.126.60,AU,Perth,-31.9558933,115.8605855
74208826,110.174.59.166,AU,Melbourne,-37.8142454,144.9631732
74396456,101.185.172.232,AU,Perth,-31.9558933,115.8605855
74021088,180.150.80.26,AU,Leinster,-27.9141349,120.6977266
74991405,130.95.254.72,AU,Claremont,-31.980291,115.7839988
73596557,60.225.68.48,AU,Perth,-31.9558933,115.8605855
73596557,60.225.68.48,AU,Perth,-31.9558933,115.8605855
74599297,101.118.194.108,AU,North Sydney,-33.8354519,151.2083011
74510297,49.192.130.21,AU,Perth,-31.9558933,115.8605855
74883684,49.194.190.26,AU,Perth,-31.9558933,115.8605855
74883684,49.194.190.26,AU,Perth,-31.9558933,115.8605855
74598004,125.63.25.191,AU,Perth,-31.9558933,115.8605855
74991405,130.95.254.14,AU,Claremont,-31.980291,115.7839988
74846582,125.63.29.207,AU,Perth,-31.9558933,115.8605855
72834825,58.84.158.12,AU,Gladesville,-33.8275,151.1263889
74668315,61.68.124.160,AU,Melbourne,-37.8142454,144.9631732
74668315,61.68.124.160,AU,Melbourne,-37.8142454,144.9631732
74654367,130.95.254.173,AU,Claremont,-31.980291,115.7839988
74415403,125.63.29.47,AU,Perth,-31.9558933,115.8605855
74415403,125.63.29.47,AU,Perth,-31.9558933,115.8605855
74345334,125.63.25.165,AU,Perth,-31.9558933,115.8605855
74345334,125.63.25.165,AU,Perth,-31.9558933,115.8605855
74682501,130.95.254.103,AU,Claremont,-31.980291,115.7839988
74835071,130.95.254.183,AU,Claremont,-31.980291,115.7839988
74835071,130.95.254.183,AU,Claremont,-31.980291,115.7839988
74835071,130.95.254.183,AU,Claremont,-31.980291,115.7839988
75278508,147.69.9.39,AU,Perth,-31.9558933,115.8605855
75278508,147.69.9.39,AU,Perth,-31.9558933,115.8605855
74191597,1.146.240.111,AU,Perth,-31.9558933,115.8605855
74477101,125.63.29.70,AU,Perth,-31.9558933,115.8605855
74774940,58.169.33.195,AU,Perth,-31.9558933,115.8605855
74774940,58.169.33.195,AU,Perth,-31.9558933,115.8605855
74637473,60.240.225.117,AU,Perth,-31.9558933,115.8605855
75120361,121.44.223.37,AU,Dunsborough,-33.614656,115.1065921
75120361,121.44.223.37,AU,Dunsborough,-33.614656,115.1065921
74366928,130.95.254.162,AU,Claremont,-31.980291,115.7839988
74366928,130.95.254.162,AU,Claremont,-31.980291,115.7839988
74564874,130.95.254.153,AU,Claremont,-31.980291,115.7839988
74283203,124.170.59.22,AU,Melbourne,-37.8142454,144.9631732
74283203,124.170.59.22,AU,Melbourne,-37.8142454,144.9631732
74678667,159.196.132.237,AU,Leinster,-27.9141349,120.6977266
74678667,159.196.132.237,AU,Leinster,-27.9141349,120.6977266
73023900,60.225.76.111,AU,Perth,-31.9558933,115.8605855
73023900,60.225.76.111,AU,Perth,-31.9558933,115.8605855
74747615,172.198.95.240,AU,Perth,-31.9558933,115.8605855
74744868,130.95.254.228,AU,Claremont,-31.980291,115.7839988
74744868,130.95.254.228,AU,Claremont,-31.980291,115.7839988
74239927,101.189.101.208,AU,Perth,-31.9558933,115.8605855
74577330,120.16.0.159,AU,Perth,-31.9558933,115.8605855
74577330,120.16.0.159,AU,Perth,-31.9558933,115.8605855
74606343,110.22.108.140,AU,Perth,-31.9558933,115.8605855
74606343,110.22.108.140,AU,Perth,-31.9558933,115.8605855
74888105,101.118.162.121,AU,North Sydney,-33.8354519,151.2083011
74145473,115.64.157.77,AU,Perth,-31.9558933,115.8605855
74145473,115.64.157.77,AU,Perth,-31.9558933,115.8605855
74816017,106.69.58.102,AU,Perth,-31.9558933,115.8605855
74816017,106.69.58.102,AU,Perth,-31.9558933,115.8605855
72714245,52.63.10.107,AU,Sydney,-33.8698439,151.2082848
72714245,52.63.10.107,AU,Sydney,-33.8698439,151.2082848
73477714,130.95.254.214,AU,Claremont,-31.980291,115.7839988
73477714,130.95.254.214,AU,Claremont,-31.980291,115.7839988
73477714,130.95.254.214,AU,Claremont,-31.980291,115.7839988
73477714,130.95.254.214,AU,Claremont,-31.980291,115.7839988
73477714,130.95.254.214,AU,Claremont,-31.980291,115.7839988
72641570,130.95.254.239,AU,Claremont,-31.980291,115.7839988
74797491,110.22.116.58,AU,Perth,-31.9558933,115.8605855
74797491,110.22.116.58,AU,Perth,-31.9558933,115.8605855
74797491,110.22.116.58,AU,Perth,-31.9558933,115.8605855
74797491,110.22.116.58,AU,Perth,-31.9558933,115.8605855
75128177,147.69.1.196,AU,Perth,-31.9558933,115.8605855
75128177,147.69.1.196,AU,Perth,-31.9558933,115.8605855
74743222,130.95.254.128,AU,Claremont,-31.980291,115.7839988
73382682,125.63.25.9,AU,Perth,-31.9558933,115.8605855
73382682,125.63.25.9,AU,Perth,-31.9558933,115.8605855
73382682,125.63.25.9,AU,Perth,-31.9558933,115.8605855
74409513,130.95.254.64,AU,Claremont,-31.980291,115.7839988
74409513,130.95.254.64,AU,Claremont,-31.980291,115.7839988
75151155,101.189.19.108,AU,Perth,-31.9558933,115.8605855
75151155,101.189.19.108,AU,Perth,-31.9558933,115.8605855
74657604,1.159.188.119,AU,Perth,-31.9558933,115.8605855
75345908,130.95.254.41,AU,Claremont,-31.980291,115.7839988
72915202,163.47.57.142,AU,Perth,-31.9558933,115.8605855
75345908,130.95.254.41,AU,Claremont,-31.980291,115.7839988
75362214,130.95.254.214,AU,Claremont,-31.980291,115.7839988
75362214,130.95.254.214,AU,Claremont,-31.980291,115.7839988
75362214,130.95.254.214,AU,Claremont,-31.980291,115.7839988
74905761,130.95.254.188,AU,Claremont,-31.980291,115.7839988
75181299,120.16.46.157,AU,Perth,-31.9558933,115.8605855
74878773,49.194.74.142,AU,Perth,-31.9558933,115.8605855
74878773,49.194.74.142,AU,Perth,-31.9558933,115.8605855
74878773,49.194.74.142,AU,Perth,-31.9558933,115.8605855
75363153,103.106.88.49,AU,Claremont,-31.980291,115.7839988
74622075,1.159.183.204,AU,Perth,-31.9558933,115.8605855
75173503,101.175.166.171,AU,Perth,-31.9558933,115.8605855
74687230,130.95.254.144,AU,Claremont,-31.980291,115.7839988
69953790,180.150.80.48,AU,Leinster,-27.9141349,120.6977266
69953790,180.150.80.48,AU,Leinster,-27.9141349,120.6977266
74603539,103.210.27.56,AU,Crows Nest,-33.8256273,151.2014745
75247293,49.196.68.92,AU,Joondalup,-31.77955,115.76474475668536
75247293,49.196.68.92,AU,Joondalup,-31.77955,115.76474475668536
75446127,106.68.233.8,AU,Perth,-31.9558933,115.8605855
74680809,130.95.254.210,AU,Claremont,-31.980291,115.7839988
74680809,130.95.254.210,AU,Claremont,-31.980291,115.7839988
74677339,1.159.227.64,AU,Perth,-31.9558933,115.8605855
74677339,1.159.227.64,AU,Perth,-31.9558933,115.8605855
75106323,130.95.254.60,AU,Claremont,-31.980291,115.7839988
75106323,130.95.254.60,AU,Claremont,-31.980291,115.7839988
73010718,203.217.65.170,AU,Melbourne,-37.8142454,144.9631732
73617900,130.95.40.72,AU,Crawley,-31.9746305,115.8175988
75203760,130.95.254.190,AU,Claremont,-31.980291,115.7839988
75203760,130.95.254.190,AU,Claremont,-31.980291,115.7839988
75160908,120.16.33.167,AU,North Coogee,-32.0930018,115.7593892
73567239,1.159.188.235,AU,Perth,-31.9558933,115.8605855
72502892,130.95.254.145,AU,Claremont,-31.980291,115.7839988
75332051,130.95.40.72,AU,Crawley,-31.9746305,115.8175988
75332051,130.95.40.72,AU,Crawley,-31.9746305,115.8175988
73440983,58.169.83.79,AU,Perth,-31.9558933,115.8605855
73440983,58.169.83.79,AU,Perth,-31.9558933,115.8605855
74730038,130.95.254.243,AU,Claremont,-31.980291,115.7839988
74730038,130.95.254.243,AU,Claremont,-31.980291,115.7839988
73011202,159.196.82.132,AU,Leinster,-27.9141349,120.6977266
72134579,103.94.51.1,AU,Leinster,-27.9141349,120.6977266
72134579,103.94.51.1,AU,Leinster,-27.9141349,120.6977266
74897695,130.95.254.235,AU,Claremont,-31.980291,115.7839988
74897695,130.95.254.235,AU,Claremont,-31.980291,115.7839988
73662783,147.69.80.86,AU,Perth,-31.9558933,115.8605855
75455933,130.95.254.73,AU,Claremont,-31.980291,115.7839988
74954896,130.95.254.159,AU,Claremont,-31.980291,115.7839988
73280695,58.175.69.130,AU,Perth,-31.9558933,115.8605855
73280695,58.175.69.130,AU,Perth,-31.9558933,115.8605855
74680269,130.95.254.228,AU,Claremont,-31.980291,115.7839988
75221950,49.192.161.202,AU,Perth,-31.9558933,115.8605855
75221950,49.192.161.202,AU,Perth,-31.9558933,115.8605855
74723748,180.150.81.191,AU,Leinster,-27.9141349,120.6977266
74170650,1.159.201.117,AU,Perth,-31.9558933,115.8605855
75083228,130.95.40.101,AU,Crawley,-31.9746305,115.8175988
